Sales Order ID;Order Date;Ship Date ;Sales Order Number;Purchase Order Number;Account Number;Bill To Address ID;Sub Total  ;Tax Amt   ;Freight  ;Total Due;File Name
70200;5/9/2008;5/16/2008;SO70200           ;                     ;10-4030-022658;13980;28.99;2.3192;0.7248;32.034;File 01
70201;5/9/2008;5/16/2008;SO70201           ;                     ;10-4030-027886;25347;39.98;3.1984;0.9995;44.1779;File 01
70202;5/9/2008;5/16/2008;SO70202           ;                     ;10-4030-027950;29371;4.99;0.3992;0.1248;5.514;File 01
70203;5/9/2008;5/16/2008;SO70203           ;                     ;10-4030-011091;13550;35;2.8;0.875;38.675;File 01
70204;5/9/2008;5/16/2008;SO70204           ;                     ;10-4030-013826;25852;48.97;3.9176;1.2243;54.1119;File 01
70205;5/9/2008;5/16/2008;SO70205           ;                     ;10-4030-011728;26851;74.98;5.9984;1.8745;82.8529;File 01
70206;5/9/2008;5/16/2008;SO70206           ;                     ;10-4030-011841;25460;42.28;3.3824;1.057;46.7194;File 01
70207;5/9/2008;5/16/2008;SO70207           ;                     ;10-4030-013167;25876;42.28;3.3824;1.057;46.7194;File 01
70208;5/9/2008;5/16/2008;SO70208           ;                     ;10-4030-013073;19680;21.98;1.7584;0.5495;24.2879;File 01
70209;5/9/2008;5/16/2008;SO70209           ;                     ;10-4030-013222;18843;61.97;4.9576;1.5493;68.4769;File 01
70210;5/9/2008;5/16/2008;SO70210           ;                     ;10-4030-016142;19571;563.96;45.1168;14.099;623.1758;File 01
70211;5/9/2008;5/16/2008;SO70211           ;                     ;10-4030-017460;28181;2339.97;187.1976;58.4993;2585.6669;File 01
70212;5/9/2008;5/16/2008;SO70212           ;                     ;10-4030-017474;26104;2354.98;188.3984;58.8745;2602.2529;File 01
70213;5/9/2008;5/16/2008;SO70213           ;                     ;10-4030-017499;13711;2294.99;183.5992;57.3748;2535.964;File 01
70214;5/9/2008;5/16/2008;SO70214           ;                     ;10-4030-017535;21355;2405.47;192.4376;60.1368;2658.0444;File 01
70215;5/9/2008;5/16/2008;SO70215           ;                     ;10-4030-015255;24865;804.48;64.3584;20.112;888.9504;File 01
70216;5/9/2008;5/16/2008;SO70216           ;                     ;10-4030-012031;14967;769.49;61.5592;19.2373;850.2865;File 01
70217;5/9/2008;5/16/2008;SO70217           ;                     ;10-4030-013248;20306;2309.97;184.7976;57.7493;2552.5169;File 01
70218;5/9/2008;5/16/2008;SO70218           ;                     ;10-4030-012418;26089;2391.45;191.316;59.7863;2642.5523;File 01
70219;5/9/2008;5/16/2008;SO70219           ;                     ;10-4030-018950;28160;2351.96;188.1568;58.799;2598.9158;File 01
70220;5/9/2008;5/16/2008;SO70220           ;                     ;10-4030-017136;14725;2297.28;183.7824;57.432;2538.4944;File 01
70221;5/9/2008;5/16/2008;SO70221           ;                     ;10-4030-017156;12234;2502.27;200.1816;62.5568;2765.0084;File 01
70222;5/9/2008;5/16/2008;SO70222           ;                     ;10-4030-013690;14914;1263.82;101.1056;31.5955;1396.5211;File 01
70223;5/9/2008;5/16/2008;SO70223           ;                     ;10-4030-029368;17047;2422.54;193.8032;60.5635;2676.9067;File 01
70224;5/9/2008;5/16/2008;SO70224           ;                     ;10-4030-026438;21064;1155.48;92.4384;28.887;1276.8054;File 01
70225;5/9/2008;5/16/2008;SO70225           ;                     ;10-4030-025937;22661;600.46;48.0368;15.0115;663.5083;File 01
70226;5/9/2008;5/16/2008;SO70226           ;                     ;10-4030-012585;13755;579.97;46.3976;14.4993;640.8669;File 01
70227;5/9/2008;5/16/2008;SO70227           ;                     ;10-4030-015756;19607;2369.97;189.5976;59.2493;2618.8169;File 01
70228;5/9/2008;5/16/2008;SO70228           ;                     ;10-4030-013050;27018;2329.99;186.3992;58.2498;2574.639;File 01
70229;5/9/2008;5/16/2008;SO70229           ;                     ;10-4030-011191;19784;805.33;64.4264;20.1333;889.8897;File 01
70230;5/9/2008;5/16/2008;SO70230           ;                     ;10-4030-026241;15428;1248.83;99.9064;31.2208;1379.9572;File 01
70231;5/9/2008;5/16/2008;SO70231           ;                     ;10-4030-011082;16715;780.82;62.4656;19.5205;862.8061;File 01
70232;5/9/2008;5/16/2008;SO70232           ;                     ;10-4030-027568;13170;2419.06;193.5248;60.4765;2673.0613;File 01
70233;5/9/2008;5/16/2008;SO70233           ;                     ;10-4030-028064;20990;2384.07;190.7256;59.6018;2634.3974;File 01
70234;5/9/2008;5/16/2008;SO70234           ;                     ;10-4030-027623;27241;2406;192.48;60.15;2658.63;File 01
70235;5/9/2008;5/16/2008;SO70235           ;                     ;10-4030-027669;20019;2419.06;193.5248;60.4765;2673.0613;File 01
70236;5/9/2008;5/16/2008;SO70236           ;                     ;10-4030-022901;11931;2393.06;191.4448;59.8265;2644.3313;File 01
70237;5/9/2008;5/16/2008;SO70237           ;                     ;10-4030-023835;13656;603.96;48.3168;15.099;667.3758;File 01
70238;5/9/2008;5/16/2008;SO70238           ;                     ;10-4030-021922;17664;1120.49;89.6392;28.0123;1238.1415;File 01
70239;5/9/2008;5/16/2008;SO70239           ;                     ;10-4030-020651;23717;1149.47;91.9576;28.7368;1270.1644;File 01
70240;5/9/2008;5/16/2008;SO70240           ;                     ;10-4030-021606;25047;1155.48;92.4384;28.887;1276.8054;File 01
70241;5/9/2008;5/16/2008;SO70241           ;                     ;10-4030-018800;18696;1754.98;140.3984;43.8745;1939.2529;File 01
70242;5/9/2008;5/16/2008;SO70242           ;                     ;10-4030-021593;13704;1155.48;92.4384;28.887;1276.8054;File 01
70243;5/9/2008;5/16/2008;SO70243           ;                     ;10-4030-021594;20785;1169.97;93.5976;29.2493;1292.8169;File 01
70244;5/9/2008;5/16/2008;SO70244           ;                     ;10-4030-025488;21235;1120.49;89.6392;28.0123;1238.1415;File 01
70245;5/9/2008;5/16/2008;SO70245           ;                     ;10-4030-027762;29481;574.98;45.9984;14.3745;635.3529;File 01
70246;5/9/2008;5/16/2008;SO70246           ;                     ;10-4030-015120;27812;811.32;64.9056;20.283;896.5086;File 01
70247;5/9/2008;5/16/2008;SO70247           ;                     ;10-4030-029299;26359;548.98;43.9184;13.7245;606.6229;File 01
70248;5/10/2008;5/17/2008;SO70248           ;                     ;10-4030-019289;24962;1764.96;141.1968;44.124;1950.2808;File 01
70249;5/10/2008;5/17/2008;SO70249           ;                     ;10-4030-012409;19172;120;9.6;3;132.6;File 01
70250;5/10/2008;5/17/2008;SO70250           ;                     ;10-4030-011950;19014;34.99;2.7992;0.8748;38.664;File 01
70251;5/10/2008;5/17/2008;SO70251           ;                     ;10-4030-011148;20889;32.27;2.5816;0.8068;35.6584;File 01
70252;5/10/2008;5/17/2008;SO70252           ;                     ;10-4030-018763;29065;53.99;4.3192;1.3498;59.659;File 01
70253;5/10/2008;5/17/2008;SO70253           ;                     ;10-4030-028310;20853;4.99;0.3992;0.1248;5.514;File 01
70254;5/10/2008;5/17/2008;SO70254           ;                     ;10-4030-011371;20360;49.99;3.9992;1.2498;55.239;File 01
70255;5/10/2008;5/17/2008;SO70255           ;                     ;10-4030-016445;17697;799.48;63.9584;19.987;883.4254;File 01
70256;5/10/2008;5/17/2008;SO70256           ;                     ;10-4030-016509;28065;815.44;65.2352;20.386;901.0612;File 01
70257;5/10/2008;5/17/2008;SO70257           ;                     ;10-4030-014947;21538;2294.99;183.5992;57.3748;2535.964;File 01
70258;5/10/2008;5/17/2008;SO70258           ;                     ;10-4030-019298;17845;2319.99;185.5992;57.9998;2563.589;File 01
70259;5/10/2008;5/17/2008;SO70259           ;                     ;10-4030-019911;26571;2334.97;186.7976;58.3743;2580.1419;File 01
70260;5/10/2008;5/17/2008;SO70260           ;                     ;10-4030-020555;11913;2370.96;189.6768;59.274;2619.9108;File 01
70261;5/10/2008;5/17/2008;SO70261           ;                     ;10-4030-028800;24310;24.99;1.9992;0.6248;27.614;File 01
70262;5/10/2008;5/17/2008;SO70262           ;                     ;10-4030-029077;22659;63.97;5.1176;1.5993;70.6869;File 01
70263;5/10/2008;5/17/2008;SO70263           ;                     ;10-4030-027031;21179;4.99;0.3992;0.1248;5.514;File 01
70264;5/10/2008;5/17/2008;SO70264           ;                     ;10-4030-011091;13550;34.89;2.7912;0.8723;38.5535;File 01
70265;5/10/2008;5/17/2008;SO70265           ;                     ;10-4030-024509;28647;34.89;2.7912;0.8723;38.5535;File 01
70266;5/10/2008;5/17/2008;SO70266           ;                     ;10-4030-012431;12798;32.28;2.5824;0.807;35.6694;File 01
70267;5/10/2008;5/17/2008;SO70267           ;                     ;10-4030-022740;18126;29.99;2.3992;0.7498;33.139;File 01
70268;5/10/2008;5/17/2008;SO70268           ;                     ;10-4030-020432;23316;14.98;1.1984;0.3745;16.5529;File 01
70269;5/10/2008;5/17/2008;SO70269           ;                     ;10-4030-012919;25605;23.97;1.9176;0.5993;26.4869;File 01
70270;5/10/2008;5/17/2008;SO70270           ;                     ;10-4030-017539;20373;144.47;11.5576;3.6118;159.6394;File 01
70271;5/10/2008;5/17/2008;SO70271           ;                     ;10-4030-018940;24124;78.98;6.3184;1.9745;87.2729;File 01
70272;5/10/2008;5/17/2008;SO70272           ;                     ;10-4030-028027;29190;119.98;9.5984;2.9995;132.5779;File 01
70273;5/10/2008;5/17/2008;SO70273           ;                     ;10-4030-018397;22186;4.99;0.3992;0.1248;5.514;File 01
70274;5/10/2008;5/17/2008;SO70274           ;                     ;10-4030-017528;27965;54.98;4.3984;1.3745;60.7529;File 01
70275;5/10/2008;5/17/2008;SO70275           ;                     ;10-4030-015736;17746;76.94;6.1552;1.9235;85.0187;File 01
70276;5/10/2008;5/17/2008;SO70276           ;                     ;10-4030-023362;28095;7.28;0.5824;0.182;8.0444;File 01
70277;5/10/2008;5/17/2008;SO70277           ;                     ;10-4030-021544;28116;29.98;2.3984;0.7495;33.1279;File 01
70278;5/10/2008;5/17/2008;SO70278           ;                     ;10-4030-017643;27213;69.97;5.5976;1.7493;77.3169;File 01
70279;5/10/2008;5/17/2008;SO70279           ;                     ;10-4030-017878;12353;69.97;5.5976;1.7493;77.3169;File 01
70280;5/10/2008;5/17/2008;SO70280           ;                     ;10-4030-027827;16228;25.48;2.0384;0.637;28.1554;File 01
70281;5/10/2008;5/17/2008;SO70281           ;                     ;10-4030-022454;18907;12.94;1.0352;0.3235;14.2987;File 01
70282;5/10/2008;5/17/2008;SO70282           ;                     ;10-4030-027849;13538;39.98;3.1984;0.9995;44.1779;File 01
70283;5/10/2008;5/17/2008;SO70283           ;                     ;10-4030-028920;24070;7.28;0.5824;0.182;8.0444;File 01
70284;5/10/2008;5/17/2008;SO70284           ;                     ;10-4030-011510;13396;99.47;7.9576;2.4868;109.9144;File 01
70285;5/10/2008;5/17/2008;SO70285           ;                     ;10-4030-011159;28350;42.28;3.3824;1.057;46.7194;File 01
70286;5/10/2008;5/17/2008;SO70286           ;                     ;10-4030-012958;18757;198.99;15.9192;4.9748;219.884;File 01
70287;5/10/2008;5/17/2008;SO70287           ;                     ;10-4030-011521;17244;42.28;3.3824;1.057;46.7194;File 01
70288;5/10/2008;5/17/2008;SO70288           ;                     ;10-4030-013342;27375;32.22;2.5776;0.8055;35.6031;File 01
70289;5/10/2008;5/17/2008;SO70289           ;                     ;10-4030-011390;28999;48.97;3.9176;1.2243;54.1119;File 01
70290;5/10/2008;5/17/2008;SO70290           ;                     ;10-4030-015287;19393;898.46;71.8768;22.4615;992.7983;File 01
70291;5/10/2008;5/17/2008;SO70291           ;                     ;10-4030-018113;21268;2391.96;191.3568;59.799;2643.1158;File 01
70292;5/10/2008;5/17/2008;SO70292           ;                     ;10-4030-013400;20115;2386.94;190.9552;59.6735;2637.5687;File 01
70293;5/10/2008;5/17/2008;SO70293           ;                     ;10-4030-018353;26269;2316.97;185.3576;57.9243;2560.2519;File 01
70294;5/10/2008;5/17/2008;SO70294           ;                     ;10-4030-017001;21489;2341.97;187.3576;58.5493;2587.8769;File 01
70295;5/10/2008;5/17/2008;SO70295           ;                     ;10-4030-013359;22934;2456.28;196.5024;61.407;2714.1894;File 01
70296;5/10/2008;5/17/2008;SO70296           ;                     ;10-4030-013743;20292;2349.98;187.9984;58.7495;2596.7279;File 01
70297;5/10/2008;5/17/2008;SO70297           ;                     ;10-4030-017139;17979;2309.97;184.7976;57.7493;2552.5169;File 01
70298;5/10/2008;5/17/2008;SO70298           ;                     ;10-4030-026152;16106;1155.48;92.4384;28.887;1276.8054;File 01
70299;5/10/2008;5/17/2008;SO70299           ;                     ;10-4030-011171;25707;756.33;60.5064;18.9083;835.7447;File 01
70300;5/10/2008;5/17/2008;SO70300           ;                     ;10-4030-024284;17120;1259.07;100.7256;31.4768;1391.2724;File 01
70301;5/10/2008;5/17/2008;SO70301           ;                     ;10-4030-027574;19758;2407.04;192.5632;60.176;2659.7792;File 01
70302;5/10/2008;5/17/2008;SO70302           ;                     ;10-4030-026001;27545;1273.32;101.8656;31.833;1407.0186;File 01
70303;5/10/2008;5/17/2008;SO70303           ;                     ;10-4030-027920;28195;2419.06;193.5248;60.4765;2673.0613;File 01
70304;5/10/2008;5/17/2008;SO70304           ;                     ;10-4030-021638;20840;1170.48;93.6384;29.262;1293.3804;File 01
70305;5/10/2008;5/17/2008;SO70305           ;                     ;10-4030-014883;12361;1129.48;90.3584;28.237;1248.0754;File 01
70306;5/10/2008;5/17/2008;SO70306           ;                     ;10-4030-018645;14195;1700.99;136.0792;42.5248;1879.594;File 01
70307;5/10/2008;5/17/2008;SO70307           ;                     ;10-4030-025553;28602;1120.49;89.6392;28.0123;1238.1415;File 01
70308;5/10/2008;5/17/2008;SO70308           ;                     ;10-4030-012292;14296;563.77;45.1016;14.0943;622.9659;File 01
70309;5/10/2008;5/17/2008;SO70309           ;                     ;10-4030-013616;23631;2473.04;197.8432;61.826;2732.7092;File 01
70310;5/10/2008;5/17/2008;SO70310           ;                     ;10-4030-025939;22450;565.47;45.2376;14.1368;624.8444;File 01
70311;5/10/2008;5/17/2008;SO70311           ;                     ;10-4030-029313;27491;539.99;43.1992;13.4998;596.689;File 01
70312;5/11/2008;5/18/2008;SO70312           ;                     ;10-4030-012146;13425;127.95;10.236;3.1988;141.3848;File 01
70313;5/11/2008;5/18/2008;SO70313           ;                     ;10-4030-012997;13458;35.23;2.8184;0.8808;38.9292;File 01
70314;5/11/2008;5/18/2008;SO70314           ;                     ;10-4030-014317;15567;31.27;2.5016;0.7818;34.5534;File 01
70315;5/11/2008;5/18/2008;SO70315           ;                     ;10-4030-018191;29056;85.48;6.8384;2.137;94.4554;File 01
70316;5/11/2008;5/18/2008;SO70316           ;                     ;10-4030-012997;13458;42.97;3.4376;1.0743;47.4819;File 01
70317;5/11/2008;5/18/2008;SO70317           ;                     ;10-4030-020922;21641;2443.35;195.468;61.0838;2699.9018;File 01
70318;5/11/2008;5/18/2008;SO70318           ;                     ;10-4030-022447;29097;793.76;63.5008;19.844;877.1048;File 01
70319;5/11/2008;5/18/2008;SO70319           ;                     ;10-4030-016452;17936;889.45;71.156;22.2363;982.8423;File 01
70320;5/11/2008;5/18/2008;SO70320           ;                     ;10-4030-019931;14673;2342.92;187.4336;58.573;2588.9266;File 01
70321;5/11/2008;5/18/2008;SO70321           ;                     ;10-4030-019917;20580;2368.97;189.5176;59.2243;2617.7119;File 01
70322;5/11/2008;5/18/2008;SO70322           ;                     ;10-4030-012817;15799;2344.26;187.5408;58.6065;2590.4073;File 01
70323;5/11/2008;5/18/2008;SO70323           ;                     ;10-4030-014833;16430;2329.99;186.3992;58.2498;2574.639;File 01
70324;5/11/2008;5/18/2008;SO70324           ;                     ;10-4030-019258;28528;573.98;45.9184;14.3495;634.2479;File 01
70325;5/11/2008;5/18/2008;SO70325           ;                     ;10-4030-011318;21160;2.29;0.1832;0.0573;2.5305;File 01
70326;5/11/2008;5/18/2008;SO70326           ;                     ;10-4030-013267;27916;29.98;2.3984;0.7495;33.1279;File 01
70327;5/11/2008;5/18/2008;SO70327           ;                     ;10-4030-011276;24521;39.98;3.1984;0.9995;44.1779;File 01
70328;5/11/2008;5/18/2008;SO70328           ;                     ;10-4030-024410;17071;193.89;15.5112;4.8473;214.2485;File 01
70329;5/11/2008;5/18/2008;SO70329           ;                     ;10-4030-011200;14444;32.6;2.608;0.815;36.023;File 01
70330;5/11/2008;5/18/2008;SO70330           ;                     ;10-4030-025083;21776;36.59;2.9272;0.9148;40.432;File 01
70331;5/11/2008;5/18/2008;SO70331           ;                     ;10-4030-013936;26898;64.97;5.1976;1.6243;71.7919;File 01
70332;5/11/2008;5/18/2008;SO70332           ;                     ;10-4030-012158;25161;37.27;2.9816;0.9318;41.1834;File 01
70333;5/11/2008;5/18/2008;SO70333           ;                     ;10-4030-017347;18494;69.97;5.5976;1.7493;77.3169;File 01
70334;5/11/2008;5/18/2008;SO70334           ;                     ;10-4030-018536;12213;54.98;4.3984;1.3745;60.7529;File 01
70335;5/11/2008;5/18/2008;SO70335           ;                     ;10-4030-019665;22822;69.99;5.5992;1.7498;77.339;File 01
70336;5/11/2008;5/18/2008;SO70336           ;                     ;10-4030-018082;24341;67.97;5.4376;1.6993;75.1069;File 01
70337;5/11/2008;5/18/2008;SO70337           ;                     ;10-4030-018340;17480;39.98;3.1984;0.9995;44.1779;File 01
70338;5/11/2008;5/18/2008;SO70338           ;                     ;10-4030-015335;22070;39.98;3.1984;0.9995;44.1779;File 01
70339;5/11/2008;5/18/2008;SO70339           ;                     ;10-4030-020771;18398;46.47;3.7176;1.1618;51.3494;File 01
70340;5/11/2008;5/18/2008;SO70340           ;                     ;10-4030-021295;27164;56.97;4.5576;1.4243;62.9519;File 01
70341;5/11/2008;5/18/2008;SO70341           ;                     ;10-4030-015713;21378;32.6;2.608;0.815;36.023;File 01
70342;5/11/2008;5/18/2008;SO70342           ;                     ;10-4030-020141;16188;3.99;0.3192;0.0998;4.409;File 01
70343;5/11/2008;5/18/2008;SO70343           ;                     ;10-4030-026397;23653;39.98;3.1984;0.9995;44.1779;File 01
70344;5/11/2008;5/18/2008;SO70344           ;                     ;10-4030-012626;17943;68.97;5.5176;1.7243;76.2119;File 01
70345;5/11/2008;5/18/2008;SO70345           ;                     ;10-4030-027830;26525;60.47;4.8376;1.5118;66.8194;File 01
70346;5/11/2008;5/18/2008;SO70346           ;                     ;10-4030-013675;13062;165.26;13.2208;4.1315;182.6123;File 01
70347;5/11/2008;5/18/2008;SO70347           ;                     ;10-4030-016401;26811;7.28;0.5824;0.182;8.0444;File 01
70348;5/11/2008;5/18/2008;SO70348           ;                     ;10-4030-015872;18908;85.48;6.8384;2.137;94.4554;File 01
70349;5/11/2008;5/18/2008;SO70349           ;                     ;10-4030-013399;13302;2294.99;183.5992;57.3748;2535.964;File 01
70350;5/11/2008;5/18/2008;SO70350           ;                     ;10-4030-019844;28592;2432.94;194.6352;60.8235;2688.3987;File 01
70351;5/11/2008;5/18/2008;SO70351           ;                     ;10-4030-018232;18399;2369.97;189.5976;59.2493;2618.8169;File 01
70352;5/11/2008;5/18/2008;SO70352           ;                     ;10-4030-017009;22757;2351.96;188.1568;58.799;2598.9158;File 01
70353;5/11/2008;5/18/2008;SO70353           ;                     ;10-4030-013212;25149;2382.93;190.6344;59.5733;2633.1377;File 01
70354;5/11/2008;5/18/2008;SO70354           ;                     ;10-4030-013361;15374;2322.28;185.7824;58.057;2566.1194;File 01
70355;5/11/2008;5/18/2008;SO70355           ;                     ;10-4030-013214;25944;2319.99;185.5992;57.9998;2563.589;File 01
70356;5/11/2008;5/18/2008;SO70356           ;                     ;10-4030-021987;15778;2457.33;196.5864;61.4333;2715.3497;File 01
70357;5/11/2008;5/18/2008;SO70357           ;                     ;10-4030-022181;28119;2492.32;199.3856;62.308;2754.0136;File 01
70358;5/11/2008;5/18/2008;SO70358           ;                     ;10-4030-015646;28624;1754.98;140.3984;43.8745;1939.2529;File 01
70359;5/11/2008;5/18/2008;SO70359           ;                     ;10-4030-012589;20296;615.96;49.2768;15.399;680.6358;File 01
70360;5/11/2008;5/18/2008;SO70360           ;                     ;10-4030-015755;14635;2354.98;188.3984;58.8745;2602.2529;File 01
70361;5/11/2008;5/18/2008;SO70361           ;                     ;10-4030-015717;16135;2362.27;188.9816;59.0568;2610.3084;File 01
70362;5/11/2008;5/18/2008;SO70362           ;                     ;10-4030-011083;29239;742.35;59.388;18.5588;820.2968;File 01
70363;5/11/2008;5/18/2008;SO70363           ;                     ;10-4030-026238;29526;1249.84;99.9872;31.246;1381.0732;File 01
70364;5/11/2008;5/18/2008;SO70364           ;                     ;10-4030-027615;12290;2420.34;193.6272;60.5085;2674.4757;File 01
70365;5/11/2008;5/18/2008;SO70365           ;                     ;10-4030-027570;27838;2447.05;195.764;61.1763;2703.9903;File 01
70366;5/11/2008;5/18/2008;SO70366           ;                     ;10-4030-020350;18765;1155.48;92.4384;28.887;1276.8054;File 01
70367;5/11/2008;5/18/2008;SO70367           ;                     ;10-4030-020373;20232;1155.48;92.4384;28.887;1276.8054;File 01
70368;5/11/2008;5/18/2008;SO70368           ;                     ;10-4030-021029;19786;1151.76;92.1408;28.794;1272.6948;File 01
70369;5/11/2008;5/18/2008;SO70369           ;                     ;10-4030-028562;29282;1147.77;91.8216;28.6943;1268.2859;File 01
70370;5/11/2008;5/18/2008;SO70370           ;                     ;10-4030-020884;19311;1229.96;98.3968;30.749;1359.1058;File 01
70371;5/11/2008;5/18/2008;SO70371           ;                     ;10-4030-023990;14895;548.98;43.9184;13.7245;606.6229;File 01
70372;5/11/2008;5/18/2008;SO70372           ;                     ;10-4030-027185;18942;588.96;47.1168;14.724;650.8008;File 01
70373;5/11/2008;5/18/2008;SO70373           ;                     ;10-4030-011032;25324;751.34;60.1072;18.7835;830.2307;File 01
70374;5/11/2008;5/18/2008;SO70374           ;                     ;10-4030-011044;14279;810.32;64.8256;20.258;895.4036;File 01
70375;5/11/2008;5/18/2008;SO70375           ;                     ;10-4030-025713;15183;588.96;47.1168;14.724;650.8008;File 01
70376;5/12/2008;5/19/2008;SO70376           ;                     ;10-4030-021956;19315;2451.3;196.104;61.2825;2708.6865;File 01
70377;5/12/2008;5/19/2008;SO70377           ;                     ;10-4030-021959;24727;2520.83;201.6664;63.0208;2785.5172;File 01
70378;5/12/2008;5/19/2008;SO70378           ;                     ;10-4030-012049;16723;74.48;5.9584;1.862;82.3004;File 01
70379;5/12/2008;5/19/2008;SO70379           ;                     ;10-4030-016682;23411;29.99;2.3992;0.7498;33.139;File 01
70380;5/12/2008;5/19/2008;SO70380           ;                     ;10-4030-017905;18215;25.48;2.0384;0.637;28.1554;File 01
70381;5/12/2008;5/19/2008;SO70381           ;                     ;10-4030-025246;22513;27.77;2.2216;0.6943;30.6859;File 01
70382;5/12/2008;5/19/2008;SO70382           ;                     ;10-4030-013124;12885;62.94;5.0352;1.5735;69.5487;File 01
70383;5/12/2008;5/19/2008;SO70383           ;                     ;10-4030-014686;25389;118.49;9.4792;2.9623;130.9315;File 01
70384;5/12/2008;5/19/2008;SO70384           ;                     ;10-4030-014824;13155;862.98;69.0384;21.5745;953.5929;File 01
70385;5/12/2008;5/19/2008;SO70385           ;                     ;10-4030-022509;20377;804.47;64.3576;20.1118;888.9394;File 01
70386;5/12/2008;5/19/2008;SO70386           ;                     ;10-4030-014937;18383;2297.28;183.7824;57.432;2538.4944;File 01
70387;5/12/2008;5/19/2008;SO70387           ;                     ;10-4030-019196;29631;2363.97;189.1176;59.0993;2612.1869;File 01
70388;5/12/2008;5/19/2008;SO70388           ;                     ;10-4030-011746;23233;34.99;2.7992;0.8748;38.664;File 01
70389;5/12/2008;5/19/2008;SO70389           ;                     ;10-4030-027038;24530;7.28;0.5824;0.182;8.0444;File 01
70390;5/12/2008;5/19/2008;SO70390           ;                     ;10-4030-027732;19886;30.48;2.4384;0.762;33.6804;File 01
70391;5/12/2008;5/19/2008;SO70391           ;                     ;10-4030-027236;29091;33.98;2.7184;0.8495;37.5479;File 01
70392;5/12/2008;5/19/2008;SO70392           ;                     ;10-4030-026239;18636;51.96;4.1568;1.299;57.4158;File 01
70393;5/12/2008;5/19/2008;SO70393           ;                     ;10-4030-017338;15903;32.27;2.5816;0.8068;35.6584;File 01
70394;5/12/2008;5/19/2008;SO70394           ;                     ;10-4030-022890;21100;69.97;5.5976;1.7493;77.3169;File 01
70395;5/12/2008;5/19/2008;SO70395           ;                     ;10-4030-016071;21234;9.99;0.7992;0.2498;11.039;File 01
70396;5/12/2008;5/19/2008;SO70396           ;                     ;10-4030-011501;28863;94.48;7.5584;2.362;104.4004;File 01
70397;5/12/2008;5/19/2008;SO70397           ;                     ;10-4030-020288;13090;94.48;7.5584;2.362;104.4004;File 01
70398;5/12/2008;5/19/2008;SO70398           ;                     ;10-4030-019398;16007;69.99;5.5992;1.7498;77.339;File 01
70399;5/12/2008;5/19/2008;SO70399           ;                     ;10-4030-018810;28251;133.49;10.6792;3.3373;147.5065;File 01
70400;5/12/2008;5/19/2008;SO70400           ;                     ;10-4030-024637;14988;13.98;1.1184;0.3495;15.4479;File 01
70401;5/12/2008;5/19/2008;SO70401           ;                     ;10-4030-017117;12471;39.98;3.1984;0.9995;44.1779;File 01
70402;5/12/2008;5/19/2008;SO70402           ;                     ;10-4030-018662;14817;39.98;3.1984;0.9995;44.1779;File 01
70403;5/12/2008;5/19/2008;SO70403           ;                     ;10-4030-023134;20619;39.98;3.1984;0.9995;44.1779;File 01
70404;5/12/2008;5/19/2008;SO70404           ;                     ;10-4030-015248;14136;64.47;5.1576;1.6118;71.2394;File 01
70405;5/12/2008;5/19/2008;SO70405           ;                     ;10-4030-013834;26667;21.98;1.7584;0.5495;24.2879;File 01
70406;5/12/2008;5/19/2008;SO70406           ;                     ;10-4030-017205;11433;35;2.8;0.875;38.675;File 01
70407;5/12/2008;5/19/2008;SO70407           ;                     ;10-4030-017204;12148;74.98;5.9984;1.8745;82.8529;File 01
70408;5/12/2008;5/19/2008;SO70408           ;                     ;10-4030-014963;11902;39.98;3.1984;0.9995;44.1779;File 01
70409;5/12/2008;5/19/2008;SO70409           ;                     ;10-4030-017650;12529;38.98;3.1184;0.9745;43.0729;File 01
70410;5/12/2008;5/19/2008;SO70410           ;                     ;10-4030-022659;12588;38.98;3.1184;0.9745;43.0729;File 01
70411;5/12/2008;5/19/2008;SO70411           ;                     ;10-4030-024139;27956;38.98;3.1184;0.9745;43.0729;File 01
70412;5/12/2008;5/19/2008;SO70412           ;                     ;10-4030-014808;28837;44.22;3.5376;1.1055;48.8631;File 01
70413;5/12/2008;5/19/2008;SO70413           ;                     ;10-4030-026835;25104;68.97;5.5176;1.7243;76.2119;File 01
70414;5/12/2008;5/19/2008;SO70414           ;                     ;10-4030-025515;29077;39.98;3.1984;0.9995;44.1779;File 01
70415;5/12/2008;5/19/2008;SO70415           ;                     ;10-4030-011627;23594;39.99;3.1992;0.9998;44.189;File 01
70416;5/12/2008;5/19/2008;SO70416           ;                     ;10-4030-011722;22407;74.98;5.9984;1.8745;82.8529;File 01
70417;5/12/2008;5/19/2008;SO70417           ;                     ;10-4030-011639;16177;124.97;9.9976;3.1243;138.0919;File 01
70418;5/12/2008;5/19/2008;SO70418           ;                     ;10-4030-011972;19863;42.28;3.3824;1.057;46.7194;File 01
70419;5/12/2008;5/19/2008;SO70419           ;                     ;10-4030-013192;26289;56.97;4.5576;1.4243;62.9519;File 01
70420;5/12/2008;5/19/2008;SO70420           ;                     ;10-4030-013392;24615;56.97;4.5576;1.4243;62.9519;File 01
70421;5/12/2008;5/19/2008;SO70421           ;                     ;10-4030-012871;26529;14.98;1.1984;0.3745;16.5529;File 01
70422;5/12/2008;5/19/2008;SO70422           ;                     ;10-4030-016137;26188;554.97;44.3976;13.8743;613.2419;File 01
